ID,timestamp,Blink Rate,Yawning Rate,PERCLOS,SDLP,Steering Entropy,Lane Keeping Ratio,Lane Departure Frequency,SRR,SAV,CF,SF,LF,fan,music,vibration,reason
2463,2025-06-12T20:10:08.563560,18.03,2.61,32.89,48.58,3.15,0.95,3.66,28.58,10.82,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2464,2025-06-12T20:10:08.563568,27.63,3.85,45.75,39.93,3.64,0.88,3.68,33.82,10.83,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2465,2025-06-12T20:10:08.563576,25.1,3.23,50.63,41.16,4.18,0.92,4.21,34.07,13.75,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2466,2025-06-12T20:10:08.563585,25.17,3.68,55.99,36.71,3.52,0.89,3.71,32.69,12.89,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2467,2025-06-12T20:10:08.563593,24.47,3.67,55.44,35.9,3.13,0.99,4.75,26.36,11.13,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2468,2025-06-12T20:10:08.563601,18.96,3.76,42.62,46.13,3.57,0.95,4.75,31.1,12.92,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2469,2025-06-12T20:10:08.563609,23.68,3.61,38.91,48.03,4.13,0.97,4.05,31.45,10.88,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2470,2025-06-12T20:10:08.563617,19.91,3.18,59.33,44.6,3.16,0.94,4.13,32.34,14.58,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2471,2025-06-12T20:10:08.563624,22.37,4.5,35.28,49.15,3.17,0.91,4.3,29.25,13.95,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2472,2025-06-12T20:10:08.563634,18.59,2.45,55.71,42.26,4.49,0.91,4.14,28.01,13.71,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2473,2025-06-12T20:10:08.563642,26.65,3.48,46.05,45.24,3.1,0.89,5.19,28.65,12.99,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2474,2025-06-12T20:10:08.563650,28.02,4.64,54.21,38.57,3.24,0.95,4.37,29.34,10.67,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2475,2025-06-12T20:10:08.563659,29.17,4.69,38.03,35.9,4.61,0.87,3.55,33.92,14.52,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2476,2025-06-12T20:10:08.563667,24.85,3.28,33.72,43.08,3.51,0.86,4.31,30.44,11.97,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2477,2025-06-12T20:10:08.563675,23.33,3.69,53.87,46.59,3.29,0.88,5.65,30.43,10.79,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2478,2025-06-12T20:10:08.563682,19.39,2.29,40.19,47.12,4.03,0.9,5.3,26.04,14.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2479,2025-06-12T20:10:08.563690,20.09,4.66,31.56,36.43,4.63,0.86,4.15,29.75,10.44,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2480,2025-06-12T20:10:08.563698,21.18,2.53,30.63,36.09,3.05,0.91,5.15,32.85,10.28,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2481,2025-06-12T20:10:08.563706,23.5,4.51,35.66,36.85,3.53,0.85,3.6,26.72,13.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2482,2025-06-12T20:10:08.563716,27.58,4.94,42.2,40.2,4.15,0.95,5.36,25.1,13.4,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2483,2025-06-12T20:10:08.563724,26.64,3.47,44.49,39.72,3.13,0.87,4.58,32.47,12.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2484,2025-06-12T20:10:08.563732,24.16,2.49,33.08,37.29,4.59,0.97,3.58,32.77,13.61,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2485,2025-06-12T20:10:08.563740,29.36,4.93,43.08,42.6,3.34,0.95,5.78,26.89,13.78,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2486,2025-06-12T20:10:08.563747,19,3.39,41.67,37.24,4.58,0.87,3.73,34.05,10.75,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2487,2025-06-12T20:10:08.563755,22.9,3.03,30.8,46.05,3.63,0.94,5.26,30.59,10.51,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2488,2025-06-12T20:10:08.563766,23.21,4.17,38.72,43.42,3.22,0.86,3.56,34.98,12.08,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2489,2025-06-12T20:10:08.563774,20.49,4.72,47.21,36.01,4.04,0.88,3.71,28.18,14.84,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2490,2025-06-12T20:10:08.563782,19.24,2.91,58.18,48.76,4.89,1,5.86,31.36,14.2,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2491,2025-06-12T20:10:08.563790,19.07,3.56,42.34,45.25,3.7,0.94,4.8,30.87,14.28,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2492,2025-06-12T20:10:08.563800,19.16,3.65,57.05,43.37,4.5,0.91,4.09,31.9,10.01,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2493,2025-06-12T20:10:08.563808,24.52,3.75,50.08,43.14,3.76,0.99,3.92,34.83,13.79,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2494,2025-06-12T20:10:08.563816,28.21,3.87,46.16,48.09,3.57,0.96,4.15,25.44,10.34,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2495,2025-06-12T20:10:08.563824,20.83,4.63,49.61,44.7,3.01,0.9,5.83,29.51,13.04,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2496,2025-06-12T20:10:08.563832,22.8,3.36,55.79,40.23,4.98,0.85,4.72,31.84,10.69,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2497,2025-06-12T20:10:08.563839,18.35,3.45,31.38,44.86,3.1,0.94,4.83,32.65,10.41,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2498,2025-06-12T20:10:08.563848,29.86,4.67,59.7,43.61,3.21,0.88,3.77,28.85,10.86,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2499,2025-06-12T20:10:08.563855,29.03,4.83,43.85,43.69,4.22,0.86,4.6,31.17,13.65,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2500,2025-06-12T20:10:08.563865,19.91,4.73,59.15,38.28,3.7,0.95,4.41,32.31,13.21,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2501,2025-06-12T20:10:08.563872,28.4,2.72,45.18,46.5,3.34,0.98,4.14,26.39,11.29,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2502,2025-06-12T20:10:08.563882,28.51,2.94,51.52,37.39,3.01,0.93,5,32.85,14.62,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2503,2025-06-12T20:10:08.563890,24.91,4.5,41.21,38.5,4.19,0.88,5.36,32.34,13.7,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2504,2025-06-12T20:10:08.563898,23.15,4.15,31.79,49.6,4.98,0.99,4.54,28.86,13.25,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2505,2025-06-12T20:10:08.563906,29.99,4.4,59.5,44.31,3.43,0.93,5.6,27.46,14.91,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2506,2025-06-12T20:10:08.563914,26.36,4.14,43.47,46.56,4.38,0.92,5.96,27.47,12.81,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2507,2025-06-12T20:10:08.563922,23.33,4.97,34.47,43.61,4.08,0.95,4.19,28.13,13.38,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2508,2025-06-12T20:10:08.563930,25.45,2.52,56.77,41.12,4.98,0.9,5.18,32.5,14.83,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2509,2025-06-12T20:10:08.563939,25.57,3.14,57.96,35.11,3.05,0.88,3.77,29,11.51,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2510,2025-06-12T20:10:08.563947,18.15,3.7,53.1,46.41,4.31,0.98,5,33.7,10.71,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2511,2025-06-12T20:10:08.563961,29.67,3.64,44.7,44.9,4.77,0.99,4.79,31.98,14.56,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2512,2025-06-12T20:10:08.563970,23.81,4.28,44.28,40.65,4.98,0.94,4.87,27.35,11.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2513,2025-06-12T20:10:08.563980,26.71,3.04,46.83,45.3,3.16,0.95,5.9,31.57,14.68,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2514,2025-06-12T20:10:08.563988,24.33,4.78,39.13,46.16,4.85,0.85,5.51,27.17,10.58,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2515,2025-06-12T20:10:08.563996,26.83,2.64,52.32,35.15,3.63,0.9,4.15,25.14,13.64,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2516,2025-06-12T20:10:08.564004,26.47,3.81,56.51,36.5,3.21,0.98,5.54,28.6,12.36,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2517,2025-06-12T20:10:08.564013,19.73,3.04,42.24,37.66,3.3,0.9,5.02,28.83,14.21,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2518,2025-06-12T20:10:08.564020,26.25,2.71,53,36.94,4.86,0.99,5.44,31.99,10.01,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2519,2025-06-12T20:10:08.564028,20.31,4.28,42.76,35.94,4.91,0.89,3.68,27.3,10.88,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2520,2025-06-12T20:10:08.564036,20.87,2.15,37.32,41.56,5,0.89,5.89,25.55,10.38,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2521,2025-06-12T20:10:08.564045,23.66,3.04,31.12,44.26,3.76,0.97,4.31,28,12.23,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2522,2025-06-12T20:10:08.564054,27.57,3.65,51.95,42.36,3.45,0.86,4.82,28.17,11.46,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2523,2025-06-12T20:10:08.564062,18.87,2.81,45.04,42.37,3.53,0.88,5.51,31.56,14.07,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2524,2025-06-12T20:10:08.564070,20.99,4.78,48.21,47.72,3.89,1,3.93,27.88,13.13,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2525,2025-06-12T20:10:08.564078,19.64,4.57,38.68,49.55,4.5,0.98,3.68,33.22,14.08,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2526,2025-06-12T20:10:08.564087,22.36,2.23,53.13,37.82,4.65,0.97,4.74,28.86,10.45,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2527,2025-06-12T20:10:08.564111,27.26,2.28,53.72,37.13,3.1,0.89,5.43,26.44,14.95,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2528,2025-06-12T20:10:08.564120,25.43,3.42,56.04,48.58,3.82,1,4.04,33.15,14.03,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2529,2025-06-12T20:10:08.564128,29.67,2.35,46.45,45.54,4.12,0.9,4.77,25.12,10.61,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2530,2025-06-12T20:10:08.564137,29.31,3.64,58.04,37.08,3.45,0.9,5.07,34.77,11.3,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2531,2025-06-12T20:10:08.564146,19.91,3.55,32.59,49.39,4.3,0.87,3.9,33.76,14.26,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2532,2025-06-12T20:10:08.564157,29.9,4.53,58.21,40.44,4.59,0.92,5.68,33.06,13.2,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2533,2025-06-12T20:10:08.564165,29.13,3.79,50.1,35.08,4.05,0.9,4.26,33.12,11.07,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2534,2025-06-12T20:10:08.564174,22.22,4.4,30.07,47.22,3.82,0.89,4.84,28.61,11.15,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2535,2025-06-12T20:10:08.564181,26.44,2.69,51.72,36.34,4.53,0.98,5.37,26.18,10.37,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2536,2025-06-12T20:10:08.564189,19.01,2.81,42.06,41,4.38,0.88,3.95,31.54,12.81,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2537,2025-06-12T20:10:08.564197,28.87,3.39,59.08,37,3.39,0.93,3.93,26.28,12.99,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2538,2025-06-12T20:10:08.564205,20.01,4.92,52.45,44.8,4.95,0.88,5.71,26.04,11.35,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2539,2025-06-12T20:10:08.564214,26.44,3.31,42.33,35.25,3.63,0.93,4.98,25.98,11.29,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2540,2025-06-12T20:10:08.564221,27.76,3,35.46,41.32,3.73,0.97,5.43,31.25,13.37,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2541,2025-06-12T20:10:08.564230,21.92,4.76,39.32,49.35,3.88,0.93,5.9,25.49,10.75,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2542,2025-06-12T20:10:08.564240,29.73,2.79,57.17,43.44,3.25,0.91,3.79,30.58,13.77,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2543,2025-06-12T20:10:08.564247,22.47,4.73,39.14,42.51,3.69,0.9,5.46,28.39,12.86,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2544,2025-06-12T20:10:08.564255,19.77,3.99,50.89,38.95,4.28,0.95,3.51,31.03,12.93,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2545,2025-06-12T20:10:08.564263,24.78,2.47,59.2,41.62,4.61,0.9,3.55,28.12,11.65,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2546,2025-06-12T20:10:08.564271,19.06,3.53,43.22,40.17,3.39,0.86,4.83,25.92,11.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2547,2025-06-12T20:10:08.564279,26.07,2.01,51.22,46.78,3.35,1,5.73,27.98,14.23,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2548,2025-06-12T20:10:08.564286,18.78,4.2,52.7,49.49,4.59,0.93,3.7,30.76,11.98,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2549,2025-06-12T20:10:08.564294,27.8,4.18,38.5,38.66,3.87,0.92,5.56,25.84,12.87,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2550,2025-06-12T20:10:08.564303,25.11,2.01,51.53,38.42,4.46,0.87,4.49,34.31,13.19,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2551,2025-06-12T20:10:08.564314,21.46,4.87,30.64,43.19,4.51,0.88,4.88,27.71,12.24,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2552,2025-06-12T20:10:08.564323,29,4.46,48.16,49.94,3.46,0.88,4.4,27.09,10.95,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2553,2025-06-12T20:10:08.564331,23.44,4.29,55.58,37.72,3.83,0.97,5.83,32.3,10.76,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2554,2025-06-12T20:10:08.564339,24.8,3.38,40.41,39.92,4.73,0.93,4.27,30.6,13.9,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2555,2025-06-12T20:10:08.564347,28.91,4.64,58.3,41.51,4.15,0.93,4.62,32.95,14.34,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2556,2025-06-12T20:10:08.564354,19.9,3.89,30.13,46.76,4.42,0.91,4.37,28.72,13.33,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2557,2025-06-12T20:10:08.564362,27.42,3.82,34.82,37.21,3.91,0.92,5.45,30.94,12.73,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2558,2025-06-12T20:10:08.564370,26.25,4.14,34.36,47.62,3.11,0.86,3.65,34.67,14.03,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2559,2025-06-12T20:10:08.564378,29.86,4.22,47,45.11,4.54,0.98,4.23,29.24,12.78,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2560,2025-06-12T20:10:08.564387,28.2,4.73,36.74,37.81,3.83,0.96,5.56,25.72,11.03,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2561,2025-06-12T20:10:08.564395,19.31,3.27,35.95,42.94,3.69,0.96,5.25,29.51,11.65,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2562,2025-06-12T20:10:08.564405,28.09,4.87,59.41,47.66,4.52,0.89,4.79,25.02,10.54,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2563,2025-06-12T20:10:08.564413,28.47,3.22,42,35.97,4.07,0.95,5.41,27.57,14.45,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2564,2025-06-12T20:10:08.564422,23.88,2.18,44.5,39.51,5,0.85,5.65,32.39,14.62,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2565,2025-06-12T20:10:08.564430,22.13,2.54,48.3,37.25,4.02,0.86,3.58,29.03,11.38,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2566,2025-06-12T20:10:08.564437,28.48,3.84,49.39,48.77,4.2,0.86,3.87,34,14.27,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2567,2025-06-12T20:10:08.564446,23.47,2.89,35.71,41.39,4.29,0.87,4.1,30.42,10.9,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2568,2025-06-12T20:10:08.564453,23.96,3.63,40.97,35.93,3,0.92,4.27,34.58,13.6,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2569,2025-06-12T20:10:08.564461,28.99,4.74,56.42,42.87,4.05,0.94,3.63,25.48,14.37,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2570,2025-06-12T20:10:08.564470,23.4,3.66,45.36,42.7,3.56,0.92,3.73,26.2,13.08,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2571,2025-06-12T20:10:08.564478,22.67,3.32,37.41,41.77,4.12,0.93,5.99,29.43,12.41,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2572,2025-06-12T20:10:08.564487,23.63,2.62,58.98,37.2,3.07,0.9,4.81,31.7,10.62,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2573,2025-06-12T20:10:08.564496,20.8,2.46,38.41,41.04,3.38,0.92,4.1,30.93,11.54,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2574,2025-06-12T20:10:08.564504,21.49,3.63,54.28,41.89,3.3,0.92,4.13,29.76,10.57,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2575,2025-06-12T20:10:08.564511,21.84,4.57,47.48,38.02,3.45,0.89,3.74,25.93,13.44,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2576,2025-06-12T20:10:08.564519,24.2,4.12,42,39.37,3.02,0.91,5.41,25.2,12.77,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2577,2025-06-12T20:10:08.564529,25.97,4.81,50.55,48.17,3.28,0.9,4.54,32.96,12.95,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2578,2025-06-12T20:10:08.564537,24.55,4.35,47.98,46.9,4.13,0.94,4.56,32.65,12.92,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2579,2025-06-12T20:10:08.564545,23.29,4.85,44.52,44.51,3.69,0.92,4.49,25.3,12.61,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2580,2025-06-12T20:10:08.564561,28.35,2.23,52.87,46.71,3.02,0.98,3.89,31.59,11.82,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2581,2025-06-12T20:10:08.564569,28.52,3.77,36.39,48.39,3.75,0.88,4.23,27.65,10.7,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2582,2025-06-12T20:10:08.564578,22.6,3.22,51.35,36.51,3.32,0.95,5.38,28.14,11.9,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2583,2025-06-12T20:10:08.564586,29.72,4.78,34.02,47.1,3.94,0.98,5.54,27.95,11,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2584,2025-06-12T20:10:08.564594,28.43,4.9,46.96,42.17,4.76,0.97,4.27,32.72,14.46,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2585,2025-06-12T20:10:08.564603,19.25,3.16,56.4,42.54,3.03,0.97,3.87,31.01,12.2,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2586,2025-06-12T20:10:08.564611,25.18,3.45,42.43,36.83,4.26,0.93,5.02,25.58,11.71,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2587,2025-06-12T20:10:08.564619,19.93,2.89,54.45,41.33,3.08,0.97,5.57,31.99,11.37,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2588,2025-06-12T20:10:08.564627,25.21,2.48,47.32,43.81,3.32,0.89,4.44,26.31,11.8,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
2589,2025-06-12T20:10:08.564635,24.92,2.93,33.44,35.43,4.82,0.96,4.5,28.45,12.65,High,High,High,level 3,beep,Vibrate,Critical fatigue in all systems detected. Immediate and full intervention needed to ensure driver safety.
